gauge_id,subdataset,country,gauge_lat,gauge_lon,area
camelsgb_57004,camelsgb,Wales,51.652094402025575,-3.3320895469625955,102.95488417714256
camelsgb_57005,camelsgb,Wales,51.59872504112063,-3.3307580226918225,450.2130357415936
camelsgb_57006,camelsgb,Wales,51.60935171904326,-3.369209222155012,102.35687470731628
camelsgb_57007,camelsgb,Wales,51.64776879083681,-3.31779797204093,193.20970591995624
camelsgb_57008,camelsgb,Wales,51.53265319748041,-3.1198093387425407,185.0096858521424
camelsgb_57009,camelsgb,Wales,51.48559039650984,-3.267273254726607,145.9749357072493
camelsgb_58001,camelsgb,Wales,51.50320213501926,-3.580764876871561,157.26285372424132
camelsgb_58002,camelsgb,Wales,51.70148066152724,-3.715739631253491,190.0547299798642
camelsgb_58006,camelsgb,Great Britain,51.76178262865284,-3.573668860288972,65.09998388692352
camelsgb_58008,camelsgb,Great Britain,51.69227055179357,-3.768621364207738,43.29613797365753
camelsgb_58009,camelsgb,Great Britain,51.49254729048812,-3.557175271668908,63.06135451814144
camelsgb_58010,camelsgb,Great Britain,51.80910363840507,-3.496072247975292,10.899341887950891
camelsgb_58012,camelsgb,Great Britain,51.60417512049932,-3.775679016970882,89.40498908849476
camelsgb_59001,camelsgb,Wales,51.68151523024818,-3.902686928714206,226.6668366567684
camelsgb_60002,camelsgb,Wales,51.88097406958786,-4.168029805514535,297.6548702551856
camelsgb_60003,camelsgb,Wales,51.8150962976726,-4.5571824224932245,215.5939380384355
camelsgb_60005,camelsgb,Great Britain,51.99388198122484,-3.790987579583661,63.482069480639744
camelsgb_60006,camelsgb,Wales,51.87394444638202,-4.281503356412021,130.66100141072585
camelsgb_60010,camelsgb,Wales,51.8631413884264,-4.201463959812589,1088.5424754422738
camelsgb_60012,camelsgb,Great Britain,52.07777789474249,-3.971011446782388,19.428045173340283
camelsgb_6007,camelsgb,Scotland,57.45453658767128,-4.259846865817447,1821.7171256161744
camelsgb_6008,camelsgb,Scotland,57.3338958372234,-4.575831225190594,106.48906076105813
camelsgb_61001,camelsgb,Wales,51.82036959981356,-4.970045205389973,197.0164798837283
camelsgb_61002,camelsgb,Wales,51.80295080111878,-4.797370638275731,181.1509060432402
camelsgb_62001,camelsgb,Wales,52.04540541318756,-4.56174047763753,894.281350650681
camelsgb_63001,camelsgb,Wales,52.37544779535046,-4.072378594045835,169.49250133794678
camelsgb_63004,camelsgb,Great Britain,52.34799488669633,-3.776699023996456,31.740190602169346
camelsgb_64001,camelsgb,Wales,52.600869552247055,-3.854636776501177,462.93706502001766
camelsgb_64002,camelsgb,Great Britain,52.63986222463207,-4.024363813843867,74.65389902515588
camelsgb_64006,camelsgb,Great Britain,52.4732550082858,-4.011626246661103,46.84351911524642
camelsgb_65001,camelsgb,Great Britain,53.00877890492965,-4.100515269950872,66.70241119622544
camelsgb_65004,camelsgb,Great Britain,53.11457062299195,-4.266726046824582,45.928828732783714
camelsgb_65005,camelsgb,Great Britain,52.93683538879999,-4.382029211620396,19.342324066148763
camelsgb_65006,camelsgb,Great Britain,53.1362493857883,-4.251960046818498,79.58450021996128
camelsgb_65007,camelsgb,Great Britain,52.96253418127424,-4.236723142859671,51.39811656138437
camelsgb_65008,camelsgb,Great Britain,53.10063827835576,-4.0799984892806656,10.287787577069547
camelsgb_66001,camelsgb,Wales,53.22751798067358,-3.394746639815567,403.1146063979071
camelsgb_66004,camelsgb,Great Britain,53.23149204786907,-3.34224457710532,62.681788717912895
camelsgb_66006,camelsgb,Wales,53.23262507194724,-3.5709265107617707,190.65741541910967
camelsgb_66011,camelsgb,Wales,53.10637528672739,-3.792062517799895,338.8549651628556
camelsgb_67001,camelsgb,Wales,52.9084463978329,-3.5763147122396406,261.87291267138653
camelsgb_67005,camelsgb,Wales,52.92862065446663,-3.050165905232527,111.33289845457284
camelsgb_67006,camelsgb,Wales,52.981128696981855,-3.430155766424753,184.8073579817577
camelsgb_67008,camelsgb,Wales,53.07949161250655,-2.9937776159701506,224.86611615782311
camelsgb_67010,camelsgb,Great Britain,52.96327301875685,-3.724850888808946,12.716330054567322
camelsgb_67015,camelsgb,Wales,52.96651280263825,-2.9718870213851414,1005.1382830246778
camelsgb_67018,camelsgb,Great Britain,52.862840186669246,-3.674694135380909,53.18569568122729
camelsgb_67025,camelsgb,Wales,53.02809986860461,-2.9023266045342835,103.2524155142265
camelsgb_67033,camelsgb,England,53.18756295268151,-2.8841208333245407,1794.412029180433
camelsgb_68001,camelsgb,England,53.16765931894752,-2.492526421320103,620.5927870753326
camelsgb_68003,camelsgb,England,53.24217532561624,-2.4995705811399827,411.0601620548883
camelsgb_68004,camelsgb,Great Britain,53.09300543411009,-2.4881041492838496,89.785813160256
camelsgb_68005,camelsgb,England,52.98356596473557,-2.518982509514942,200.7062462480363
camelsgb_68020,camelsgb,England,53.23417034347253,-2.827999550854881,148.1495020910993
camelsgb_69002,camelsgb,England,53.485249615349744,-2.266412336672861,550.2596061447332
camelsgb_69007,camelsgb,England,53.43834674692784,-2.3440949455932443,664.9882094301793
camelsgb_69012,camelsgb,Great Britain,53.330116236855694,-2.227140082750012,68.15091860406027
camelsgb_69015,camelsgb,England,53.41370593472384,-2.0580180585521424,148.8857852508234
camelsgb_69017,camelsgb,England,53.404916075449385,-2.0560656935702184,183.60479183994312
camelsgb_69023,camelsgb,England,53.565912106456935,-2.2930249309859665,189.7988924678129
camelsgb_69027,camelsgb,England,53.4235414731425,-2.141427884409866,145.50101408942194
camelsgb_69030,camelsgb,England,53.42508637896629,-2.62225445046265,147.22056233428947
camelsgb_69032,camelsgb,Great Britain,53.47817996856202,-2.918179021508564,96.27172907085036
camelsgb_69043,camelsgb,Great Britain,53.4937028814575,-2.2298230375261148,72.05409464636752
camelsgb_70002,camelsgb,England,53.60707346513804,-2.793081165061061,189.11654449268545
camelsgb_7001,camelsgb,Scotland,57.377174275559305,-3.954818379052088,413.6534895499403
camelsgb_7002,camelsgb,Scotland,57.60477143683218,-3.6440849777216098,778.1582200629721
camelsgb_7003,camelsgb,Scotland,57.64636932612995,-3.351933200861932,215.67843830548
camelsgb_7005,camelsgb,Scotland,57.51151029854293,-3.661788594232365,163.88126549267298
camelsgb_7006,camelsgb,Great Britain,57.52198312320371,-3.446843552405566,20.52562580699932
camelsgb_71001,camelsgb,England,53.76842223028521,-2.6246824962536857,1140.6336769596285
camelsgb_71004,camelsgb,England,53.820050158894325,-2.4127305034948106,316.3261156750939
camelsgb_71006,camelsgb,England,53.8480166808576,-2.424192924813197,444.578133173014
camelsgb_71008,camelsgb,England,53.85468559304031,-2.451320716488001,257.20425266538047
camelsgb_71014,camelsgb,England,53.74462018248661,-2.661766260123369,135.7195880717999
camelsgb_72002,camelsgb,England,53.863615026155685,-2.817588150281946,272.76479495872815
camelsgb_72004,camelsgb,England,54.08161660359454,-2.720892157298825,981.794878085664
camelsgb_72005,camelsgb,England,54.30988560790924,-2.5823984473037265,218.42693660023727
camelsgb_72007,camelsgb,Great Britain,53.85885140530732,-2.7429488790506085,31.39450649613073
camelsgb_72009,camelsgb,England,54.12514732802397,-2.5899484335707985,138.86721073907617
camelsgb_72014,camelsgb,Great Britain,53.9917660009988,-2.792169750195025,28.88467416378002
camelsgb_72015,camelsgb,England,54.42005853049268,-2.599293895890177,140.30911373672876
camelsgb_73005,camelsgb,England,54.28005476177355,-2.7559618179175644,211.45167179408267
camelsgb_73009,camelsgb,Great Britain,54.358159122152905,-2.748162739081025,34.565091674443295
camelsgb_73010,camelsgb,England,54.26811069763757,-2.974975746642681,247.0436790607253
camelsgb_73011,camelsgb,Great Britain,54.34354564375911,-2.733529954999933,65.19924156521893
camelsgb_73014,camelsgb,Great Britain,54.42203918019669,-2.9883980923716025,56.36011855446391
camelsgb_73015,camelsgb,Great Britain,54.14064778859666,-2.7313312819430298,29.93380690818953
camelsgb_74001,camelsgb,Great Britain,54.295518601753336,-3.2379520454704527,84.93132777353422
camelsgb_74005,camelsgb,England,54.44017277938171,-3.5293814539488326,129.00815103615463
camelsgb_74006,camelsgb,Great Britain,54.42665705646083,-3.4889223458101792,43.7187815017264
camelsgb_74007,camelsgb,Great Britain,54.36800459688263,-3.3390440801449257,69.77474731259706
camelsgb_75003,camelsgb,England,54.6778690438916,-3.2441010228856664,361.6584817114158
camelsgb_75004,camelsgb,England,54.64041049830631,-3.34813860018692,115.7138365179997
camelsgb_75017,camelsgb,England,54.73242077187192,-3.4053940759792414,102.1679443783606
camelsgb_76003,camelsgb,England,54.66732902276087,-2.6593821465546146,405.470886156291
camelsgb_76005,camelsgb,England,54.648387679696654,-2.6143966248806887,615.9334798426424
camelsgb_76007,camelsgb,Great Britain,54.904903320362926,-2.952860411750588,2267.4387850330268
camelsgb_76008,camelsgb,England,54.914703056884576,-2.80303785047118,332.151362515684
camelsgb_76011,camelsgb,Great Britain,55.09347705205719,-2.481501732389253,1.6238057445823102
camelsgb_76014,camelsgb,Great Britain,54.48213596931021,-2.351864407552496,66.57308587138739
camelsgb_77002,camelsgb,Scotland,55.06626448825071,-2.9462314204132647,493.461249685309
camelsgb_77003,camelsgb,England,55.07440364963343,-2.91840436405124,318.05251179258977
camelsgb_77004,camelsgb,Great Britain,55.01280561473362,-3.119586537420249,69.65385629270645
camelsgb_78003,camelsgb,Scotland,55.021651006529474,-3.267726462994095,921.2716117292082
camelsgb_78004,camelsgb,Great Britain,55.16743101693184,-3.450205294577387,75.8607862797476
camelsgb_78006,camelsgb,Scotland,55.29395420661904,-3.4190349211159274,217.1323155762693
camelsgb_79002,camelsgb,Scotland,55.14868483036642,-3.6907477895475607,794.3331772446463
camelsgb_79003,camelsgb,Scotland,55.39297895936381,-4.07910956931138,152.35023097975457
camelsgb_79004,camelsgb,Scotland,55.22736753175028,-3.8170447778924026,142.08788421288176
camelsgb_79005,camelsgb,Scotland,55.09849667416027,-3.680572104389797,236.2211005376348
camelsgb_79006,camelsgb,Scotland,55.27462202809138,-3.79952435006438,467.0292112908103
camelsgb_80001,camelsgb,Scotland,54.92987758180438,-3.840969638066568,196.25140964857468
camelsgb_80002,camelsgb,Scotland,54.95554150087582,-3.979143494642812,806.9148523205471
camelsgb_80003,camelsgb,Great Britain,55.07382386708196,-4.40119823819013,5.715444213318399
camelsgb_80004,camelsgb,Great Britain,55.08288639570507,-4.381888551171184,2.602661517744399
camelsgb_80005,camelsgb,Great Britain,55.07855069066829,-4.4284455270682805,2.0596570912996803
camelsgb_80006,camelsgb,Great Britain,55.08809917193147,-4.3860536969326605,15.652662182954304
camelsgb_8004,camelsgb,Scotland,57.39985122064233,-3.357051614528193,538.354511933012
camelsgb_8005,camelsgb,Scotland,57.25139174346538,-3.747028714095789,1255.4957294912074
camelsgb_8006,camelsgb,Great Britain,57.55104114228048,-3.1403879905116416,2839.468763777601
camelsgb_8009,camelsgb,Scotland,57.3019575933403,-3.6991153847831697,270.95476685125766
camelsgb_8011,camelsgb,Scotland,57.3445135584213,-3.328222963652853,102.3240618793278
camelsgb_8013,camelsgb,Scotland,57.1188993713096,-3.901082911140577,228.5911320940603
camelsgb_81002,camelsgb,Scotland,54.95726337296328,-4.480525896535805,364.58670498687377
camelsgb_81003,camelsgb,Scotland,54.90073648492813,-4.839719169630001,169.91231467173012
camelsgb_81004,camelsgb,Scotland,54.85901863137586,-4.522077974368963,327.5938160909929
camelsgb_81006,camelsgb,Scotland,55.038871423117584,-4.563503073487043,138.3947420407916
camelsgb_81007,camelsgb,Great Britain,54.90579320845199,-4.197617244022945,77.06772422404903
camelsgb_82001,camelsgb,Scotland,55.25880542869862,-4.807721078653187,242.53347413787287
camelsgb_82003,camelsgb,Scotland,55.107178703665184,-4.968322164134335,323.0570323099551
camelsgb_83003,camelsgb,Scotland,55.504625598950426,-4.336590525714606,166.52818220293494
camelsgb_83004,camelsgb,Scotland,55.46679971679479,-4.362070272523299,202.93346747480155
camelsgb_83006,camelsgb,Scotland,55.46104475192369,-4.592546215572651,576.5003090523638
camelsgb_83007,camelsgb,Great Britain,55.64280885672692,-4.677656957384192,56.67517583119382
camelsgb_83009,camelsgb,Scotland,55.64563955395542,-4.692060148537165,174.44653017186272
camelsgb_83010,camelsgb,Great Britain,55.606107313958354,-4.331033074684664,75.14483095652645
camelsgb_83013,camelsgb,Scotland,55.60118279859663,-4.493559861133147,210.9550760014708
camelsgb_84001,camelsgb,Scotland,55.90623637152018,-4.307622645745176,333.73819830915335
camelsgb_84004,camelsgb,Scotland,55.6631239809462,-3.7050582825019656,739.188997564873
camelsgb_84005,camelsgb,Scotland,55.79734304974769,-4.068305590302739,1692.17390862317
camelsgb_84008,camelsgb,Great Britain,55.819092833162536,-4.108983790991734,55.17014927664955
camelsgb_84009,camelsgb,Great Britain,55.66506694592103,-3.893674093136053,66.7909828186586
camelsgb_84012,camelsgb,Scotland,55.8360652966897,-4.398537424439782,235.20258842221185
camelsgb_84013,camelsgb,Scotland,55.82998693101471,-4.121948375332353,1893.164962771864
camelsgb_84014,camelsgb,Scotland,55.74419907015001,-3.986819754337453,261.91532711478965
camelsgb_84016,camelsgb,Great Britain,55.92951506889753,-4.019603678322565,35.18748772861124
camelsgb_84017,camelsgb,Scotland,55.82523456324747,-4.537788880968744,102.68074856808254
camelsgb_84018,camelsgb,Scotland,55.64374171427404,-3.759021243080097,934.4597791324916
camelsgb_84019,camelsgb,Scotland,55.83754617849589,-4.107779142700728,128.77204982171833
camelsgb_84020,camelsgb,Great Britain,55.95994688343326,-4.153697206670696,51.69148885813491
camelsgb_84022,camelsgb,Scotland,55.515795451924326,-3.695370241485666,111.21088906414676
camelsgb_84026,camelsgb,Great Britain,55.93341455770266,-4.309062630364966,30.515435348616947
camelsgb_84030,camelsgb,Scotland,55.78987785047413,-4.266853409221925,105.94459147049228
camelsgb_85001,camelsgb,Scotland,55.9887712383185,-4.575981983562061,782.4379059315963
camelsgb_85002,camelsgb,Scotland,56.04809930309411,-4.434505266740332,218.07425359472225
camelsgb_85003,camelsgb,Great Britain,56.33773622161085,-4.717635246199992,79.54487686282192
camelsgb_85004,camelsgb,Great Britain,56.10033656347184,-4.644123032729583,35.31885372938374
camelsgb_88001,camelsgb,Great Britain,55.58274847739909,-5.496523587611529,58.53683012977856
camelsgb_89002,camelsgb,Great Britain,56.5398337484932,-4.813560642089387,49.60938697700024
camelsgb_89003,camelsgb,Scotland,56.44657589585965,-4.852749490760633,248.7272791274837
camelsgb_89005,camelsgb,Great Britain,56.4049609136236,-4.923669811924488,46.807604939510256
camelsgb_89007,camelsgb,Great Britain,56.21639552944136,-5.296246434215828,23.428558116054614
camelsgb_90003,camelsgb,Great Britain,56.82151064798308,-5.088839431622749,68.85767782814204
camelsgb_9002,camelsgb,Scotland,57.537665907946746,-2.493533359341369,957.2298228638748
camelsgb_9003,camelsgb,Scotland,57.54279920310648,-2.847775044620047,179.1796333524738
camelsgb_9004,camelsgb,Scotland,57.42475755640302,-2.8020153761461324,181.63869599084583
camelsgb_9005,camelsgb,Great Britain,57.34815999563088,-3.0345657856946646,67.7712232686521
camelsgb_92001,camelsgb,Scotland,56.764545367350976,-5.8208925074996,253.76165797547227
camelsgb_93001,camelsgb,Scotland,57.429535131698735,-5.429999225478887,138.47754714252724
camelsgb_94001,camelsgb,Scotland,57.761441997546825,-5.599076947710643,438.8458144370404
camelsgb_95001,camelsgb,Scotland,58.17412200139744,-5.152603096369135,137.73799965691634
camelsgb_96001,camelsgb,Scotland,58.47881082150838,-3.90301922171066,192.7956762254119
camelsgb_96002,camelsgb,Scotland,58.480072126614125,-4.207749248823591,471.6675143704096
camelsgb_96004,camelsgb,Scotland,58.34717675428205,-4.644621075128514,104.81156007864536
camelsgb_97002,camelsgb,Scotland,58.51549738739368,-3.4930043064378213,412.5216676978669
GRDC_1159100,grdc,South Africa,-28.7563,17.7188,786037.2386959121
GRDC_1159103,grdc,South Africa,-28.9604,19.1521,764465.7176806229
GRDC_1159105,grdc,South Africa,-28.0771,16.8979,881178.2146204921
GRDC_1159110,grdc,South Africa,-31.803,20.356,1496.14091888198
GRDC_1159120,grdc,South Africa,-31.822,20.578000000000003,1666.59062903599
GRDC_1159125,grdc,South Africa,-31.4312,20.4729,8923.99302635022
GRDC_1159130,grdc,South Africa,-30.468000000000004,20.513,37845.1984804379
GRDC_1159131,grdc,South Africa,-31.3646,21.3229,13054.8158904077
GRDC_1159290,grdc,South Africa,-28.7688,20.7229,346731.961448247
GRDC_1159300,grdc,South Africa,-28.4646,21.2437,342567.44963824697
GRDC_1159301,grdc,South Africa,-29.6562,22.7437,320560.184561054
GRDC_1159302,grdc,South Africa,-29.156,23.689,97005.5363328845
GRDC_1159304,grdc,South Africa,-29.1812,23.5729,282905.12007692
GRDC_1159305,grdc,South Africa,-30.5354,24.9604,8190.95358035607
GRDC_1159310,grdc,South Africa,-29.1438,26.3188,338.364997607828
GRDC_1159320,grdc,South Africa,-29.6562,25.9771,2378.08648462918
GRDC_1159321,grdc,South Africa,-29.8104,26.2104,601.134860584799
GRDC_1159325,grdc,South Africa,-29.9021,26.2146,196.56612466932705
GRDC_1159330,grdc,South Africa,-29.0396,24.5979,25538.5871271011
GRDC_1159333,grdc,South Africa,-29.1604,26.5729,1873.45933726172
GRDC_1159335,grdc,South Africa,-29.0354,24.6438,12888.4122246278
GRDC_1159337,grdc,South Africa,-28.9479,26.3188,4573.59672153915
GRDC_1159400,grdc,South Africa,-27.57,24.741,11207.2724579467
GRDC_1159403,grdc,South Africa,-27.9021,24.6146,24474.7979402021
GRDC_1159405,grdc,South Africa,-28.3854,24.2979,31036.5467838346
GRDC_1159410,grdc,South Africa,-27.8438,25.9021,17137.8023614413
GRDC_1159413,grdc,South Africa,-27.9396,26.1187,15895.9551195297
GRDC_1159415,grdc,South Africa,-28.1438,26.4146,7026.52817351504
GRDC_1159417,grdc,South Africa,-28.1187,26.7188,7107.515212506691
GRDC_1159419,grdc,South Africa,-28.1187,26.7271,591.347818146706
GRDC_1159450,grdc,South Africa,-28.7104,24.0729,152687.400369953
GRDC_1159490,grdc,South Africa,-28.5146,24.6021,116270.792769249
GRDC_1159500,grdc,South Africa,-28.4979,24.6062,116220.034447757
GRDC_1159510,grdc,South Africa,-27.401,26.604,7803.15051406898
GRDC_1159511,grdc,South Africa,-27.3979,26.6271,7798.00547680109
GRDC_1159512,grdc,South Africa,-27.9354,27.9937,860.47554099595
GRDC_1159513,grdc,South Africa,-27.6729,27.2354,3563.87838644397
GRDC_1159520,grdc,South Africa,-27.356,27.292,909.838229140784
GRDC_1159525,grdc,South Africa,-27.0479,27.0063,5740.62732082681
GRDC_1159530,grdc,South Africa,-27.3687,26.3521,894.684384283613
GRDC_1159535,grdc,South Africa,-27.3896,26.4646,80192.166675224
GRDC_1159540,grdc,South Africa,-27.5604,26.2312,1374.4558742733802
GRDC_1159545,grdc,South Africa,-27.0104,26.6979,63625.0339926033
GRDC_1159546,grdc,South Africa,-26.9146,26.8188,816.5757096373759
GRDC_1159547,grdc,South Africa,-26.8813,26.9604,5750.089140248339
GRDC_1159548,grdc,South Africa,-26.6438,27.0896,3835.0390606892297
GRDC_1159549,grdc,South Africa,-26.3687,27.2479,1529.60591101279
GRDC_1159550,grdc,South Africa,-26.9688,27.2104,49211.6240463992
GRDC_1159555,grdc,South Africa,-26.7396,27.5896,47286.6281098935
GRDC_1159560,grdc,South Africa,-26.7271,27.7188,1117.77959639878
GRDC_1159570,grdc,South Africa,-26.6187,27.9812,2213.0503384213
GRDC_1159580,grdc,South Africa,-26.6687,28.0312,3493.8512039009497
GRDC_1159600,grdc,South Africa,-31.0312,26.3271,2163.42467911029
GRDC_1159601,grdc,South Africa,-30.998,26.362,2368.0209162326
GRDC_1159650,grdc,South Africa,-30.683000000000003,26.71,36754.7138959302
GRDC_1159651,grdc,South Africa,-30.341,27.367,24525.8590421669
GRDC_1159653,grdc,South Africa,-30.1604,27.4021,2986.023334690089
GRDC_1159655,grdc,South Africa,-30.0604,28.5104,10651.3346558186
GRDC_1159660,grdc,South Africa,-30.8313,26.9229,8586.88318444692
GRDC_1159670,grdc,South Africa,-28.694000000000003,28.236,512.602559853043
GRDC_1159673,grdc,South Africa,-28.8854,27.8896,3908.22183805354
GRDC_1159675,grdc,South Africa,-29.6146,27.0646,12915.1170703144
GRDC_1159800,grdc,South Africa,-26.8229,28.0646,38605.7372898409
GRDC_1159805,grdc,South Africa,-27.2771,28.4854,15633.7881511715
GRDC_1159810,grdc,South Africa,-27.2979,28.4937,15446.8422414285
GRDC_1159811,grdc,South Africa,-27.4312,28.5271,4641.4285861916105
GRDC_1159813,grdc,South Africa,-27.3021,28.5854,10528.2055083915
GRDC_1159815,grdc,South Africa,-27.8021,28.7688,7488.287020458471
GRDC_1159820,grdc,South Africa,-27.848000000000003,28.954,872.368216133876
GRDC_1159825,grdc,South Africa,-28.081,28.843000000000004,389.336293411324
GRDC_1159830,grdc,South Africa,-28.384,28.863000000000003,702.370719864225
GRDC_1159850,grdc,South Africa,-26.2479,27.5896,33.89283834930939
GRDC_1159855,grdc,South Africa,-26.238000000000003,27.655,4.89916374696508
GRDC_1159860,grdc,South Africa,-26.2312,27.6687,26.578874408380297
GRDC_1159880,grdc,South Africa,-27.0021,28.7646,15543.6687208145
GRDC_1159890,grdc,South Africa,-26.8438,29.7229,4705.7620173655605
GRDC_1159900,grdc,South Africa,-27.168000000000003,29.231,4130.258486918739
GRDC_1159910,grdc,South Africa,-26.868,28.891,2229.14364335414
GRDC_1160091,grdc,South Africa,-32.5979,19.0104,901.0099341217972
GRDC_1160095,grdc,South Africa,-33.0896,19.2188,157.96806071945102
GRDC_1160100,grdc,South Africa,-34.0771,19.2896,489.93884135582704
GRDC_1160101,grdc,South Africa,-34.0646,19.0729,39.314241612039
GRDC_1160102,grdc,South Africa,-34.0812,20.1438,2002.14535697444
GRDC_1160113,grdc,South Africa,-34.3312,18.9896,465.122330528025
GRDC_1160115,grdc,South Africa,-34.407,19.598,603.293134426681
GRDC_1160120,grdc,South Africa,-34.2896,20.0188,373.730843953501
GRDC_1160200,grdc,South Africa,-30.828000000000003,18.11,2354.26250111923
GRDC_1160210,grdc,South Africa,-33.9896,18.9604,20.9995539431505
GRDC_1160220,grdc,South Africa,-32.783,19.275,289.57634845285304
GRDC_1160230,grdc,South Africa,-32.2104,18.9354,190.788410285961
GRDC_1160235,grdc,South Africa,-31.8646,18.6854,24011.5430222584
GRDC_1160240,grdc,South Africa,-33.186,19.155,22.6422923430018
GRDC_1160245,grdc,South Africa,-33.131,19.068,181.686676132196
GRDC_1160250,grdc,South Africa,-33.4646,18.7396,235.384367786052
GRDC_1160255,grdc,South Africa,-33.7062,18.7021,471.042153587992
GRDC_1160256,grdc,South Africa,-33.7229,18.6146,1312.70652438898
GRDC_1160257,grdc,South Africa,-33.5771,18.3604,24.1533000591908
GRDC_1160260,grdc,South Africa,-33.7979,18.9646,468.679179932546
GRDC_1160263,grdc,South Africa,-33.7062,18.9771,635.721904731265
GRDC_1160265,grdc,South Africa,-33.315,19.076,399.388423135728
GRDC_1160266,grdc,South Africa,-33.1312,18.8604,2973.2400571509
GRDC_1160270,grdc,South Africa,-33.3563,19.1021,33.3326956884826
GRDC_1160271,grdc,South Africa,-33.376,19.161,20.069988399998103
GRDC_1160275,grdc,South Africa,-33.386,19.16,11.6465755158794
GRDC_1160276,grdc,South Africa,-33.392,19.173,4.996337282760741
GRDC_1160290,grdc,South Africa,-33.9146,18.9479,27.2441238574118
GRDC_1160295,grdc,South Africa,-33.893,19.086,50.5923862912818
GRDC_1160300,grdc,South Africa,-33.383,19.308,636.150581107398
GRDC_1160301,grdc,South Africa,-33.42,19.273,740.930749778914
GRDC_1160303,grdc,South Africa,-33.8979,20.0104,6692.83976333192
GRDC_1160304,grdc,South Africa,-33.8188,19.6938,4315.88691225243
GRDC_1160305,grdc,South Africa,-34.0688,20.4062,9838.50994799234
GRDC_1160310,grdc,South Africa,-33.359,19.296,54.35676406675029
GRDC_1160315,grdc,South Africa,-33.4688,19.6271,18.4503586251786
GRDC_1160317,grdc,South Africa,-33.563,19.148,80.250846388888
GRDC_1160318,grdc,South Africa,-33.7562,19.3313,163.344004228143
GRDC_1160320,grdc,South Africa,-32.5021,19.5354,6868.491270481601
GRDC_1160324,grdc,South Africa,-33.7646,19.8687,24.276077059046504
GRDC_1160325,grdc,South Africa,-34.0104,19.8396,19.7464336585682
GRDC_1160327,grdc,South Africa,-33.9688,19.5771,20.826522361132103
GRDC_1160328,grdc,South Africa,-33.984,19.331,18.5115676808018
GRDC_1160330,grdc,South Africa,-32.6021,18.7479,674.892347947983
GRDC_1160331,grdc,South Africa,-33.9646,19.2896,57.17601715603151
GRDC_1160332,grdc,South Africa,-33.9396,19.1687,42.7517881233919
GRDC_1160340,grdc,South Africa,-33.5604,19.5104,708.69734319932
GRDC_1160341,grdc,South Africa,-33.8688,20.0021,1214.95668496246
GRDC_1160345,grdc,South Africa,-33.708,20.05,78.2134184920716
GRDC_1160346,grdc,South Africa,-33.6896,19.9354,18.5724896214598
GRDC_1160347,grdc,South Africa,-33.5938,19.7604,104.89444276662
GRDC_1160348,grdc,South Africa,-33.6396,19.8146,46.80368524501579
GRDC_1160350,grdc,South Africa,-33.5729,20.7021,2904.33515297846
GRDC_1160351,grdc,South Africa,-33.946,22.613000000000003,81.6173875679465
GRDC_1160352,grdc,South Africa,-33.6938,21.1438,5846.8942353722805
GRDC_1160353,grdc,South Africa,-33.7479,21.4438,12456.8418037981
GRDC_1160360,grdc,South Africa,-33.358000000000004,19.722,8.97976243146191
GRDC_1160361,grdc,South Africa,-33.2854,19.7229,31.393818513948304
GRDC_1160365,grdc,South Africa,-33.4938,21.4896,276.350628248554
GRDC_1160367,grdc,South Africa,-33.4896,21.4896,26.149823671500503
GRDC_1160368,grdc,South Africa,-33.4938,21.5146,33.3120600250711
GRDC_1160370,grdc,South Africa,-34.035,21.588,97.3635695274936
GRDC_1160373,grdc,South Africa,-33.9813,21.6521,43471.4924777208
GRDC_1160375,grdc,South Africa,-33.9896,21.7604,120.018078770393
GRDC_1160378,grdc,South Africa,-33.3104,21.6354,17144.7465309679
GRDC_1160380,grdc,South Africa,-33.4771,23.0312,4258.92115162434
GRDC_1160385,grdc,South Africa,-33.5438,22.9729,29.8657354937212
GRDC_1160390,grdc,South Africa,-33.4771,22.5479,696.180654121054
GRDC_1160391,grdc,South Africa,-33.6604,21.7729,10963.89662696
GRDC_1160393,grdc,South Africa,-33.6812,22.1396,345.554987249771
GRDC_1160395,grdc,South Africa,-33.368,22.18,32.278381115654604
GRDC_1160396,grdc,South Africa,-33.4688,22.0021,139.959232138154
GRDC_1160398,grdc,South Africa,-33.463,21.961,35.6555007640225
GRDC_1160400,grdc,South Africa,-34.0062,22.3479,143.887489827499
GRDC_1160403,grdc,South Africa,-34.0271,22.2229,135.339464459523
GRDC_1160405,grdc,South Africa,-33.951,22.421,35.6303611191432
GRDC_1160415,grdc,South Africa,-34.1063,22.0729,149.342065089063
GRDC_1160417,grdc,South Africa,-34.0312,22.0521,218.66502350018905
GRDC_1160419,grdc,South Africa,-34.0396,22.1354,197.12349552527303
GRDC_1160420,grdc,South Africa,-33.963,22.551,48.6407057562697
GRDC_1160425,grdc,South Africa,-33.9104,22.7063,74.683323383103
GRDC_1160427,grdc,South Africa,-33.883,22.838,23.3535840454948
GRDC_1160430,grdc,South Africa,-33.89,23.031,145.452797459033
GRDC_1160435,grdc,South Africa,-33.9896,23.0396,92.387063398846
GRDC_1160441,grdc,South Africa,-33.803000000000004,23.136,167.011500103048
GRDC_1160443,grdc,South Africa,-33.9438,23.3687,780.471628848009
GRDC_1160450,grdc,South Africa,-33.736999999999995,23.305,52.133041008159296
GRDC_1160453,grdc,South Africa,-33.7938,24.0312,1620.91166051089
