gauge_id,subdataset,country,gauge_lat,gauge_lon,area,valid_years_streamflow,record_span_years
hysets_07359002,hysets,United States of America,34.4261111,-92.8908333,4001.441308577264,1.7796030116358659,2.0150581793292264
hysets_09372200,hysets,United States of America,37.2166635,-109.1840014,1856.562199506009,1.78507871321013,1.782340862422998
hysets_11336000,hysets,United States of America,38.3579675,-121.343839,1869.0739177857413,1.787816563997262,1.78507871321013
hysets_13076100,hysets,United States of America,42.7010246,-112.5585929,200.79189296440296,1.7905544147843941,1.787816563997262
hysets_07017115,hysets,United States of America,38.49977567,-90.6887398,40.650989709119855,1.7905544147843941,1.787816563997262
hysets_13076110,hysets,United States of America,42.7013022,-112.6022058,810.2320783218531,1.7905544147843941,1.787816563997262
hysets_01073848,hysets,United States of America,42.90314535,-70.9008878,9.120932959954152,1.7905544147843941,1.787816563997262
GRDC_4208851,grdc,Canada,54.6021,-112.9479,197.678711147582,1.7932922655715264,2.6365503080082138
hysets_09489100,hysets,United States of America,33.70755199,-109.4473074,813.9966575804737,1.7932922655715264,1.7905544147843941
hysets_03109320,hysets,United States of America,40.7925627,-80.5220125,7.977777228995248,1.7932922655715264,1.7905544147843941
hysets_1307599660,hysets,United States of America,42.5879698,-112.5885923,40.20352030590677,1.7932922655715264,1.7905544147843941
hysets_02296057,hysets,United States of America,27.51809267,-81.66591258,41.62559937267979,1.7932922655715264,1.7905544147843941
hysets_1307599910,hysets,United States of America,42.6522222,-112.7047222,28.206453850095222,1.7932922655715264,1.7905544147843941
hysets_11384600,hysets,United States of America,39.29655299,-122.5405422,110.29384086521831,1.7960301163586585,1.7932922655715264
hysets_08179000,hysets,United States of America,29.67550339,-98.9761429,1231.8091012350642,1.7987679671457906,1.7960301163586585
hysets_01105895,hysets,United States of America,41.7701033,-70.7544806,146.5934061666899,1.7987679671457906,1.7960301163586585
hysets_05438250,hysets,United States of America,42.1825,-88.64138889,219.90786676594027,1.8015058179329226,1.7987679671457906
hysets_05572450,hysets,United States of America,39.98920306,-88.805075,291.42724136555967,1.8015058179329226,1.7987679671457906
hysets_05592300,hysets,United States of America,39.1583762,-88.8056166,124.71992602257411,1.8069815195071868,1.8042436687200547
hysets_02237733,hysets,United States of America,28.80638079,-81.614796,6.12805318432746,1.809719370294319,1.8069815195071868
GRDC_1196120,grdc,South Africa,-25.7937,28.7563,1584.38416096832,1.809719370294319,1.8069815195071868
hysets_05288840,hysets,United States of America,45.00024278,-93.3277272,84.40054930141149,1.809719370294319,2.412046543463381
hysets_08105000,hysets,United States of America,30.6540824,-97.6552863,1048.7057091447414,1.809719370294319,2.4969199178644765
hysets_07184220,hysets,United States of America,37.2372821,-94.9180168,66.27114312375836,1.8179329226557153,2.568104038329911
hysets_01112268,hysets,United States of America,42.01593146,-71.5072837,85.6737387053429,1.8206707734428473,1.8179329226557153
hysets_04102420,hysets,United States of America,42.2178156,-86.1997441,794.7578143497517,1.8234086242299794,1.8206707734428473
hysets_08053030,hysets,United States of America,33.00151114,-96.8863926,10.541055727887631,1.8234086242299794,2.943189596167009
hysets_07290500,hysets,United States of America,32.00015647,-90.683433,973.2044448210756,1.8261464750171115,24.49281314168378
hysets_06862500,hysets,United States of America,38.76862365,-99.560034,13982.03765598712,1.8261464750171115,62.25051334702259
hysets_06286250,hysets,United States of America,44.93138889,-108.2233333,48862.35913357323,1.8288843258042438,1.8261464750171115
hysets_12200000,hysets,United States of America,48.4248281,-122.209598,52.60060068267643,1.8288843258042438,1.8261464750171115
hysets_01480650,hysets,United States of America,40.09871135,-75.8452155,15.78762908037809,1.8316221765913758,1.8288843258042438
hysets_07030137,hysets,United States of America,35.69345639,-89.69512369,205.98766078017945,1.8316221765913758,1.8288843258042438
hysets_13052500,hysets,United States of America,43.73027778,-111.2591667,31.68759217352565,1.8316221765913758,1.8288843258042438
hysets_13051000,hysets,United States of America,43.5632547,-111.069108,124.33271387758482,1.834360027378508,1.8316221765913758
hysets_01513790,hysets,United States of America,42.14888889,-76.06638889,235.05020951010044,1.834360027378508,2.078028747433265
hysets_07232024,hysets,United States of America,34.94953965,-95.8502718,99.31790841346572,1.834360027378508,1.8316221765913758
hysets_08123700,hysets,United States of America,32.26262005,-101.4420685,24697.384489661366,1.83709787816564,1.834360027378508
hysets_02296222,hysets,United States of America,27.4780935,-81.5567431,120.15071038275111,1.8535249828884326,1.8507871321013005
hysets_03409400,hysets,United States of America,36.35350048,-84.6906177,253.51009619523848,1.8562628336755647,1.9082819986310746
hysets_07288700,hysets,United States of America,32.9717936,-90.7778758,6776.835269751415,1.8562628336755647,9.286789869952088
hysets_07080980,hysets,United States of America,39.2913775,-106.3691928,4.554325615502736,1.8562628336755647,3.4223134839151266
hysets_11447030,hysets,United States of America,38.60240499,-121.3955082,13.41840609085336,1.8590006844626967,2.6091718001368926
hysets_01464710,hysets,United States of America,40.2889952,-75.2026734,29.975033612964136,1.8617385352498288,1.8590006844626967
hysets_03204220,hysets,United States of America,38.09444444,-81.9783333,43.77463767668186,1.8617385352498288,1.8590006844626967
hysets_03207905,hysets,United States of America,37.42871789,-82.2476405,24.67740041988472,1.8617385352498288,1.8590006844626967
hysets_08JC013,hysets,Canada,53.94111,-124.1069,373.195646937894,1.8672142368240932,3.4140999315537304
hysets_09310575,hysets,United States of America,39.6499634,-111.1557269,5.097794956987874,1.8672142368240932,1.864476386036961
hysets_02394515,hysets,United States of America,34.1011111,-84.7375,340.54008099176264,1.8699520876112252,1.8699520876112252
hysets_01140590,hysets,United States of America,43.9203457,-72.1598125,4.385293208049442,1.8699520876112252,1.8672142368240932
hysets_01140600,hysets,United States of America,43.90979035,-72.15759008,18.83142201406028,1.8699520876112252,1.8672142368240932
hysets_01140570,hysets,United States of America,43.93617877,-72.1367566,1.4496667452592926,1.8699520876112252,1.8672142368240932
GRDC_4212720,grdc,Canada,67.5438,-63.9771,27.409679243952,1.8699520876112252,8.271047227926077
hysets_13301900,hysets,United States of America,44.6186111,-113.981111,2025.3987582285165,1.8754277891854894,1.9411362080766599
hysets_05574500,hysets,United States of America,39.5525,-89.2538889,717.4919426695737,1.8809034907597535,1.8781656399726214
hysets_02176720,hysets,United States of America,32.23166667,-80.8694444,61.276940074418256,1.8809034907597535,2.0095824777549622
hysets_12069651,hysets,United States of America,47.7989837,-122.5820889,15.013759185448563,1.8809034907597535,1.8781656399726214
hysets_05EE915,hysets,Canada,53.17694,-112.0683,309.9286805601928,1.8863791923340179,2.625598904859685
hysets_01621410,hysets,United States of America,38.4220696,-78.8872493,25.4699280904589,1.88911704312115,1.8863791923340179
hysets_03206980,hysets,United States of America,38.1811976,-82.475709,280.7066602356567,1.891854893908282,1.88911704312115
hysets_07231975,hysets,United States of America,34.8014871,-95.6547065,356.66555778070494,1.891854893908282,2.0123203285420943
hysets_08MG023,hysets,Canada,49.32972,-121.9753,362.2579068887189,1.894592744695414,1.891854893908282
hysets_01315081,hysets,United States of America,43.7987222,-74.22952778,504.1234622590959,1.9000684462696784,1.8973305954825461
hysets_09313965,hysets,United States of America,39.7024637,-110.6779354,65.22136525433152,1.9028062970568105,3.1184120465434635
hysets_03575980,hysets,United States of America,34.69259115,-86.627494,25.26374372687689,1.9028062970568105,1.995893223819302
hysets_12049000,hysets,United States of America,48.14425967,-123.129067,510.2734339751788,1.9055441478439425,1.9028062970568105
camelscl_11151001,camelscl,Chile,-45.3468055555556,-73.0379166666667,699.4831499341981,1.9082819986310746,2.8747433264887063
hysets_0424016975,hysets,United States of America,42.89444444,-76.3019444,15.208869622668342,1.9110198494182067,1.9082819986310746
hysets_0424016825,hysets,United States of America,42.88944444,-76.2972222,8.72226531577775,1.9110198494182067,1.9082819986310746
hysets_01576105,hysets,United States of America,40.14565158,-76.07772469,130.9017854914695,1.9110198494182067,1.9082819986310746
hysets_04240145,hysets,United States of America,42.7875,-76.1966667,8.082691254193959,1.9110198494182067,1.9082819986310746
hysets_0424016205,hysets,United States of America,42.87527778,-76.3055556,9.67476204753038,1.9110198494182067,1.9082819986310746
hysets_12483600,hysets,United States of America,47.1262365,-120.494237,40.05153271250776,1.9110198494182067,3.164955509924709
hysets_06319480,hysets,United States of America,44.44330448,-106.9106126,107.29870403888305,1.9137577002053388,1.9110198494182067
hysets_14034350,hysets,United States of America,45.84152055,-119.9261464,511.2059323639096,1.9137577002053388,1.9110198494182067
hysets_01012570,hysets,United States of America,46.7894861,-68.773225,180.0607090522829,1.9137577002053388,1.9110198494182067
hysets_06319470,hysets,United States of America,44.4435821,-106.9206129,106.82261334738226,1.9137577002053388,1.9110198494182067
hysets_01527050,hysets,United States of America,42.4911111,-77.4858333,8.766497752283591,1.9137577002053388,1.9110198494182067
hysets_12121810,hysets,United States of America,47.58732266,-122.0537317,2.495926088248787,1.9137577002053388,2.329911019849418
hysets_03575890,hysets,United States of America,34.72759099,-86.5933262,58.22449720678304,1.9164955509924708,16.59958932238193
hysets_01012515,hysets,United States of America,46.73063056,-68.77145278,33.899205530278635,1.9164955509924708,1.9137577002053388
hysets_0208705200,hysets,United States of America,36.08848127,-78.6019463,16.35767541924185,1.9164955509924708,1.9137577002053388
hysets_02053244,hysets,United States of America,36.4001541,-76.9302369,10943.757728934756,1.9164955509924708,1.998631074606434
hysets_03212700,hysets,United States of America,37.429836,-81.55205038,179.960581869549,1.9247091033538672,1.9219712525667352
hysets_14205800,hysets,United States of America,45.56928106,-123.0720518,370.4015652004939,1.9274469541409993,3.4140999315537304
hysets_09174700,hysets,United States of America,37.9108255,-108.3361949,18.6436549398673,1.9301848049281314,5.25119780971937
hysets_01621470,hysets,United States of America,38.3787374,-78.9280836,45.54273875001488,1.9329226557152634,1.9301848049281314
hysets_06342230,hysets,United States of America,47.0661057,-101.2368128,118.34859625673904,1.9329226557152634,1.9301848049281314
hysets_13301990,hysets,United States of America,44.6638144,-114.028393,2123.2740361281253,1.9411362080766599,1.9383983572895278
hysets_02050160,hysets,United States of America,36.5084861,-76.908016,6713.345652615247,1.9411362080766599,1.998631074606434
hysets_03431490,hysets,United States of America,36.2060831,-86.7733706,5.148335417540982,1.943874058863792,1.995893223819302
hysets_04084445,hysets,United States of America,44.24805556,-88.4230556,15407.802019765497,1.943874058863792,1.995893223819302
hysets_0209560800,hysets,United States of America,36.17902388,-79.57641469,626.8270196673733,1.946611909650924,2.1245722108145104
hysets_02105524,hysets,United States of America,34.76739165,-78.6897386,4.358648578471177,1.946611909650924,1.943874058863792
hysets_0423368620,hysets,United States of America,42.49027778,-76.3061111,78.82875954691795,1.9520876112251881,1.949349760438056
hysets_03576800,hysets,United States of America,34.39398654,-87.2844629,3.2225321150044075,1.9630390143737166,2.329911019849418
hysets_09485500,hysets,United States of America,32.25007567,-110.8506429,1540.9529015974242,1.9739904175222451,1.995893223819302
hysets_05430030,hysets,United States of America,42.92722267,-89.3848413,29.042858233853345,1.9767282683093772,2.535249828884326
hysets_03431062,hysets,United States of America,36.1172803,-86.7269424,2.8275123481523265,1.9794661190965093,1.998631074606434
hysets_03282075,hysets,United States of America,37.6395293,-83.78464,59.987836686126144,1.9794661190965093,2.080766598220397
hysets_11230650,hysets,United States of America,37.3099434,-119.0392846,3.412000229711853,1.9931553730321698,9.99315537303217
hysets_01208850,hysets,United States of America,41.2470408,-73.1973353,39.8573630011096,1.9931553730321698,1.9931553730321698
hysets_14216350,hysets,United States of America,46.11733517,-122.0078659,211.09702495347955,1.995893223819302,1.9931553730321698
hysets_02231565,hysets,United States of America,28.13029378,-81.001729,68.22752724104568,1.995893223819302,1.9931553730321698
hysets_10271211,hysets,United States of America,37.34965199,-118.4623352,269.9025186214771,1.995893223819302,1.9931553730321698
hysets_14016610,hysets,United States of America,46.2648639,-117.9082629,275.57366553925743,1.995893223819302,1.9931553730321698
hysets_09035830,hysets,United States of America,39.70415327,-105.962515,10.536841275640915,1.995893223819302,1.9931553730321698
hysets_01569980,hysets,United States of America,40.25286635,-77.0352548,1145.0691914818192,1.995893223819302,1.9931553730321698
hysets_05567000,hysets,United States of America,40.7733333,-89.0769444,237.4428307339448,1.995893223819302,1.9931553730321698
hysets_05414849,hysets,United States of America,42.7186065,-90.3948504,6.2491796439796525,1.995893223819302,1.9931553730321698
hysets_06207870,hysets,United States of America,45.36494785,-108.8676426,120.55380343261952,1.995893223819302,1.9931553730321698
hysets_06207850,hysets,United States of America,45.33744819,-108.8359742,113.89651979816055,1.995893223819302,1.9931553730321698
hysets_06204300,hysets,United States of America,45.4832763,-109.4512774,101.55188232758344,1.995893223819302,1.9931553730321698
hysets_12125950,hysets,United States of America,47.81843086,-122.2079059,11.24085615292991,1.995893223819302,1.9931553730321698
hysets_12123100,hysets,United States of America,47.71732139,-122.0865123,29.89164642645333,1.995893223819302,1.9931553730321698
hysets_12123200,hysets,United States of America,47.70037718,-122.0701229,3.64032288454242,1.995893223819302,1.9931553730321698
hysets_12147800,hysets,United States of America,47.70816,-121.6151078,22.137663632141813,1.995893223819302,1.9931553730321698
hysets_09400600,hysets,United States of America,35.2216774,-111.6573843,128.98223999479276,1.995893223819302,2.9952087611225187
hysets_06303000,hysets,United States of America,44.5735795,-107.1700691,8.100600067358057,1.995893223819302,1.9931553730321698
hysets_02297153,hysets,United States of America,27.4908723,-82.0286976,32.748810304708435,1.995893223819302,1.9931553730321698
hysets_02087190,hysets,United States of America,35.90903959,-78.5547238,2050.962982190988,1.995893223819302,1.9931553730321698
hysets_03070350,hysets,United States of America,39.5945267,-79.7486655,2917.373087565122,1.995893223819302,1.9931553730321698
hysets_03062213,hysets,United States of America,39.58202689,-80.10451678,6.026341864007058,1.995893223819302,1.9931553730321698
hysets_03061435,hysets,United States of America,39.54313924,-80.3900855,3.568176254296813,1.995893223819302,1.9931553730321698
hysets_12109500,hysets,United States of America,47.3726007,-122.1140067,17.376425544075623,1.995893223819302,1.9931553730321698
hysets_12110000,hysets,United States of America,47.3437118,-122.1345623,56.36916571678878,1.995893223819302,1.9931553730321698
hysets_04071775,hysets,United States of America,44.89527778,-87.8302778,2536.780348181751,1.995893223819302,1.9931553730321698
hysets_03195100,hysets,United States of America,38.6353814,-80.4659192,137.3703023530551,1.995893223819302,1.9931553730321698
hysets_03061495,hysets,United States of America,39.51063918,-80.2139698,4.432698910665984,1.995893223819302,1.9931553730321698
hysets_01196220,hysets,United States of America,41.537042,-72.871768,177.86544774650903,1.995893223819302,1.9931553730321698
hysets_12200737,hysets,United States of America,48.56371209,-122.9571246,0.9000701090265135,1.995893223819302,1.9931553730321698
hysets_12126800,hysets,United States of America,47.82537486,-122.2554072,27.440439194785814,1.995893223819302,1.9931553730321698
hysets_07033800,hysets,United States of America,37.65143958,-90.5767895,5.713082726781597,1.995893223819302,1.9931553730321698
hysets_0212501005,hysets,United States of America,35.3068099,-80.3186729,161.5756839347712,1.995893223819302,1.9931553730321698
hysets_06478420,hysets,United States of America,43.2263799,-97.6792337,280.1322717911376,1.995893223819302,1.9931553730321698
hysets_01390300,hysets,United States of America,41.0783333,-74.0675,5.703243783099564,1.995893223819302,1.9931553730321698
hysets_01387300,hysets,United States of America,41.1622222,-74.1858333,47.83724612523302,1.995893223819302,1.9931553730321698
hysets_01387480,hysets,United States of America,41.115,-74.1458333,53.85777229246639,1.995893223819302,1.9931553730321698
hysets_09367687,hysets,United States of America,35.8486296,-108.0606207,591.7624393119124,1.995893223819302,1.9931553730321698
hysets_01374440,hysets,United States of America,41.22666667,-73.9841667,44.507952628962045,1.995893223819302,1.9931553730321698
hysets_01376900,hysets,United States of America,41.05444444,-73.9816667,115.7667848418141,1.995893223819302,1.9931553730321698
hysets_01377200,hysets,United States of America,41.10416667,-74.0322222,11.702793428491956,1.995893223819302,1.9931553730321698
hysets_05565500,hysets,United States of America,40.66309074,-88.9397941,175.57389957566662,1.995893223819302,1.9931553730321698
hysets_04084475,hysets,United States of America,44.28054316,-88.268717,15486.92786753028,1.995893223819302,1.9931553730321698
hysets_03508910,hysets,United States of America,35.39760097,-83.1293091,57.71978783313324,1.995893223819302,1.9931553730321698
hysets_02365800,hysets,United States of America,30.5385274,-85.9204909,67.5017413705645,1.995893223819302,1.9931553730321698
hysets_11129000,hysets,United States of America,34.59581965,-120.1926503,39.6611294624259,1.995893223819302,1.9931553730321698
hysets_07186690,hysets,United States of America,36.82880556,-94.0500278,176.86736335352182,1.995893223819302,1.9931553730321698
hysets_03183000,hysets,United States of America,37.68484474,-80.4567373,220.28596821854345,1.995893223819302,1.9931553730321698
hysets_03178000,hysets,United States of America,37.43345124,-81.1109264,515.3115758252594,1.995893223819302,1.9931553730321698
hysets_06198000,hysets,United States of America,45.61460278,-110.1258389,219.35323461848128,1.995893223819302,1.9931553730321698
hysets_12449760,hysets,United States of America,48.2362554,-120.1131347,3955.146455056867,1.995893223819302,1.9931553730321698
hysets_02343260,hysets,United States of America,31.60433476,-85.0552063,19592.22481549848,1.995893223819302,1.9931553730321698
hysets_11451700,hysets,United States of America,39.01239508,-122.3594202,11.708065339786645,1.995893223819302,1.9931553730321698
hysets_11469800,hysets,United States of America,39.43821498,-122.760828,2.0575352624842647,1.995893223819302,1.9931553730321698
hysets_11463160,hysets,United States of America,38.76351754,-122.74638,7.240969159055499,1.995893223819302,1.9931553730321698
hysets_09249700,hysets,United States of America,40.21858678,-107.5814526,38.52188664085556,1.995893223819302,1.9931553730321698
hysets_01515050,hysets,United States of America,41.9811853,-76.5068875,12726.647651961672,1.995893223819302,1.9931553730321698
hysets_12334600,hysets,United States of America,47.0433861,-112.4049472,38.827535398764326,1.995893223819302,1.9931553730321698
hysets_03207500,hysets,United States of America,37.2978881,-82.12596789,617.7416735688308,1.995893223819302,1.9931553730321698
hysets_05433510,hysets,United States of America,42.77583445,-89.9984581,15.314419884668,1.995893223819302,1.9931553730321698
hysets_05414915,hysets,United States of America,42.66749825,-90.3292943,7.506078971105336,1.995893223819302,1.9931553730321698
hysets_05418731,hysets,United States of America,42.5227823,-90.1340143,24.3225889530232,1.995893223819302,1.9931553730321698
hysets_12367500,hysets,United States of America,48.1649972,-114.4323778,525.2562448165063,1.995893223819302,1.9931553730321698
hysets_01483670,hysets,United States of America,39.1770566,-75.5815927,23.898493027143218,1.995893223819302,1.9931553730321698
hysets_03437500,hysets,United States of America,36.8394899,-87.481397,119.27859581288396,1.995893223819302,1.9931553730321698
hysets_09205490,hysets,United States of America,42.66104629,-110.4896187,76.76671469725723,1.998631074606434,1.995893223819302
hysets_03037400,hysets,United States of America,40.75978649,-79.1386471,24.002790236807154,1.998631074606434,1.995893223819302
hysets_03042700,hysets,United States of America,40.55423369,-79.1917019,27.034692703875443,1.998631074606434,1.995893223819302
hysets_01464930,hysets,United States of America,40.23344136,-75.07155919,11.253955965002133,1.998631074606434,1.995893223819302
hysets_01440272,hysets,United States of America,41.19203435,-75.2865707,14.507160293696078,1.998631074606434,1.995893223819302
hysets_09306246,hysets,United States of America,39.9671942,-108.3881467,14.483951548479894,1.998631074606434,1.995893223819302
hysets_021603257,hysets,United States of America,34.86317327,-82.2506702,36.302437345671486,1.998631074606434,1.995893223819302
hysets_09191300,hysets,United States of America,42.765,-110.5225,55.39953887805116,1.998631074606434,1.995893223819302
hysets_05424009,hysets,United States of America,43.5358333,-88.5611111,30.01458510148225,1.998631074606434,1.995893223819302
hysets_05414920,hysets,United States of America,42.6458321,-90.3437388,38.74542879716952,1.998631074606434,1.995893223819302
hysets_12361700,hysets,United States of America,48.2252722,-113.8431722,8.405863822957253,1.998631074606434,1.995893223819302
GRDC_4127930,grdc,United States of America,31.0063,-91.6229,2934842.12637456,1.998631074606434,8.996577686516085
hysets_12392450,hysets,United States of America,48.3669444,-116.4019444,124.34431152631592,1.998631074606434,1.995893223819302
hysets_12196150,hysets,United States of America,48.50733218,-122.0123707,6402.417911729716,1.998631074606434,1.995893223819302
hysets_10336658,hysets,United States of America,39.09074049,-120.1626903,5.196619140556565,1.998631074606434,1.995893223819302
hysets_09306620,hysets,United States of America,39.9071893,-109.2659513,245.58486784065155,1.998631074606434,1.995893223819302
hysets_05424013,hysets,United States of America,43.5508333,-88.5611111,3.6857701144335913,1.998631074606434,1.995893223819302
hysets_05414894,hysets,United States of America,42.68277495,-90.3670724,13.867123406992285,1.998631074606434,1.995893223819302
hysets_11518200,hysets,United States of America,41.2956996,-122.810029,108.00345230964903,1.998631074606434,1.995893223819302
hysets_03068604,hysets,United States of America,38.923442,-79.669782,2.8169706261347724,1.998631074606434,1.995893223819302
hysets_09149910,hysets,United States of America,38.6149857,-108.2067424,68.18283307274127,1.998631074606434,1.995893223819302
hysets_03068607,hysets,United States of America,38.91733086,-79.68617158,3.8247565185434738,1.998631074606434,1.995893223819302
hysets_07287405,hysets,United States of America,33.1195715,-90.191197,462.8298454584096,1.998631074606434,1.995893223819302
hysets_07289460,hysets,United States of America,32.9542975,-89.8923055,3432.4045217291227,1.998631074606434,1.995893223819302
hysets_01198300,hysets,United States of America,42.0273151,-73.262059,42.56773882765383,1.998631074606434,1.995893223819302
hysets_01198700,hysets,United States of America,41.92648309,-73.2798385,14.481375399337036,1.998631074606434,1.995893223819302
hysets_01199030,hysets,United States of America,41.9884259,-73.43262099,14.201330867118244,1.998631074606434,1.995893223819302
hysets_04189950,hysets,United States of America,41.05143938,-84.1980013,1921.9180966411177,1.998631074606434,1.995893223819302
hysets_01198240,hysets,United States of America,42.0062046,-73.23289208,36.02883644695896,1.998631074606434,1.995893223819302
hysets_09496000,hysets,United States of America,34.01838007,-110.242331,533.7050694206782,1.998631074606434,1.995893223819302
hysets_09189495,hysets,United States of America,42.94632478,-110.395174,110.56176193052048,1.998631074606434,1.995893223819302
hysets_11464050,hysets,United States of America,38.88601437,-123.1552822,2.96318855444757,1.998631074606434,1.995893223819302
hysets_11107922,hysets,United States of America,34.41527416,-118.543697,114.28488340787727,1.998631074606434,1.995893223819302
hysets_11070263,hysets,United States of America,33.8805733,-117.1697572,1.1424258474338933,1.998631074606434,1.995893223819302
hysets_11040700,hysets,United States of America,33.27642304,-117.225868,1291.0403160358194,1.998631074606434,1.995893223819302
hysets_06289800,hysets,United States of America,44.94357696,-107.4853676,29.7836398017084,1.998631074606434,1.995893223819302
hysets_02308931,hysets,United States of America,27.81613675,-82.6870441,4.951985639107878,1.998631074606434,1.995893223819302
hysets_02024300,hysets,United States of America,37.68624498,-79.4339252,319.3389650294292,1.998631074606434,1.995893223819302
hysets_06078230,hysets,United States of America,47.3891972,-111.1387972,203.6800491307927,1.998631074606434,1.995893223819302
hysets_01201470,hysets,United States of America,41.4067616,-73.425399,94.43908712830554,1.998631074606434,1.995893223819302
hysets_06050700,hysets,United States of America,45.8235414,-110.98689,7.44937344825468,1.998631074606434,1.995893223819302
hysets_06078250,hysets,United States of America,47.36828056,-111.15905,28.55598700821844,1.998631074606434,1.995893223819302
hysets_01199033,hysets,United States of America,41.9753705,-73.4212318,23.604534648835017,1.998631074606434,1.995893223819302
hysets_07229427,hysets,United States of America,34.78453037,-96.7139018,513.0020534442345,1.998631074606434,1.995893223819302
hysets_04085059,hysets,United States of America,44.44943598,-88.0645473,15839.95983059754,1.998631074606434,1.995893223819302
hysets_02096842,hysets,United States of America,36.0259733,-79.17473658,1.249840272375761,1.998631074606434,1.995893223819302
hysets_06315490,hysets,United States of America,44.06997076,-106.8219965,63.82735159918975,1.998631074606434,1.995893223819302
hysets_06298480,hysets,United States of America,44.8069114,-107.3470258,29.591306822852008,1.998631074606434,1.995893223819302
hysets_09403630,hysets,United States of America,37.32164845,-112.3276987,38.39764098956629,1.998631074606434,1.995893223819302
hysets_09403620,hysets,United States of America,37.36359328,-112.3424221,12.404759647729175,1.998631074606434,1.995893223819302
hysets_09403650,hysets,United States of America,37.33637115,-112.3727012,25.48211243826148,1.998631074606434,1.995893223819302
hysets_09403640,hysets,United States of America,37.3027596,-112.3454772,6.876149062053842,1.998631074606434,1.995893223819302
hysets_06046500,hysets,United States of America,45.64362778,-110.9265583,128.05643850986678,1.998631074606434,1.995893223819302
hysets_06047000,hysets,United States of America,45.62406667,-110.9348667,44.39825676712419,1.998631074606434,1.995893223819302
hysets_06299490,hysets,United States of America,44.76496875,-107.2472988,86.66004309101773,1.998631074606434,1.995893223819302
hysets_07351571,hysets,United States of America,32.19210349,-93.5546211,955.480436818688,1.998631074606434,1.995893223819302
hysets_06298490,hysets,United States of America,44.806079,-107.2961906,36.71900667764199,1.998631074606434,1.995893223819302
hysets_02368800,hysets,United States of America,30.8340746,-86.4285603,239.44335688486947,1.998631074606434,1.995893223819302
hysets_12080670,hysets,United States of America,47.0498185,-122.8051352,32.10510129798133,1.998631074606434,1.995893223819302
hysets_09456800,hysets,United States of America,32.60840198,-109.5339599,5235.898939518077,1.998631074606434,1.995893223819302
hysets_12102212,hysets,United States of America,47.2284329,-122.3917891,9.13036002684792,1.998631074606434,1.995893223819302
hysets_06202610,hysets,United States of America,45.47772007,-109.730174,963.158443660321,1.998631074606434,1.995893223819302
hysets_05345100,hysets,United States of America,44.65913365,-93.0079896,83.26694623744562,1.998631074606434,10.743326488706366
GRDC_3628050,grdc,Brazil,-1.2563,-60.4062,1508.25888317296,1.998631074606434,1.995893223819302
hysets_03195250,hysets,United States of America,38.68871407,-80.43230719,119.63406257282796,1.998631074606434,1.995893223819302
hysets_01581657,hysets,United States of America,39.490575,-76.1916611,10.406444697539271,1.998631074606434,1.995893223819302
hysets_01589522,hysets,United States of America,39.1437199,-76.6066323,13.366679623306055,1.998631074606434,1.995893223819302
hysets_03213594,hysets,United States of America,37.47483069,-82.0876291,4.0854391974764335,1.998631074606434,1.995893223819302
hysets_10172950,hysets,United States of America,41.85991915,-113.3605536,10.493697066248275,1.998631074606434,1.995893223819302
hysets_10172921,hysets,United States of America,41.73714176,-113.8236207,47.72584388916463,1.998631074606434,1.995893223819302
hysets_03198690,hysets,United States of America,37.92416667,-81.8283333,114.46775787303172,1.998631074606434,1.995893223819302
hysets_08086235,hysets,United States of America,32.5529025,-99.109239,257.74155881159817,1.998631074606434,1.995893223819302
hysets_12078730,hysets,United States of America,47.02537416,-122.932363,12.797046251823966,1.998631074606434,1.995893223819302
hysets_06046300,hysets,United States of America,45.7152063,-111.3549603,76.37119603491597,1.998631074606434,1.995893223819302
hysets_06051500,hysets,United States of America,45.9096509,-111.1827313,248.10500292648,1.998631074606434,1.995893223819302
hysets_07156225,hysets,United States of America,37.6847372,-101.6721161,2175.517912853729,1.998631074606434,1.995893223819302
hysets_03267600,hysets,United States of America,40.0106151,-83.8354859,62.34451027945854,1.998631074606434,1.995893223819302
hysets_07077952,hysets,United States of America,34.50482295,-90.8498358,1178.8947884411414,1.998631074606434,1.995893223819302
hysets_03319500,hysets,United States of America,37.5628288,-86.77110029,1988.249477963443,1.998631074606434,1.995893223819302
hysets_06889640,hysets,United States of America,39.03666708,-95.6697035,111.46939901109684,1.998631074606434,1.995893223819302
hysets_06044300,hysets,United States of America,45.54298516,-111.1410614,34.875546641161144,1.998631074606434,1.995893223819302
hysets_11181004,hysets,United States of America,37.7115965,-122.0635737,2.503478135806766,1.998631074606434,1.995893223819302
hysets_06646300,hysets,United States of America,42.7213545,-105.9663976,19.388684317570483,1.998631074606434,1.995893223819302
hysets_06628700,hysets,United States of America,41.4457934,-107.2128317,65.43890488908954,1.998631074606434,1.995893223819302
hysets_06863990,hysets,United States of America,38.8184562,-98.9775704,2166.816041002536,1.998631074606434,1.995893223819302
hysets_06889635,hysets,United States of America,39.01694516,-95.6805372,12.544363486019344,1.998631074606434,1.995893223819302
hysets_10256200,hysets,United States of America,33.9983474,-116.9089118,38.09763315925692,1.998631074606434,1.995893223819302
hysets_06628750,hysets,United States of America,41.5180147,-107.1381073,132.08024440402497,1.998631074606434,1.995893223819302
hysets_13093095,hysets,United States of America,42.62351975,-114.5336525,788.4670241209977,1.998631074606434,1.995893223819302
